"","name","type","count","clay","wall","grass","indoor","lights","proshop","latitude","longitude"
"25676","Brookwood Villas","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.8629,-117.5923
"25677","Villas At Ridgepointe","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.78124,-90.76383
"25678","Balboa Middle School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.27565,-119.2111
"25679","Charter House","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38.95277,-94.73121
"25680","University of California, Irvine","Public",11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.64998,-117.8479
"25681","Rivercrest Luxury Apartments","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.53417,-73.96942
"25682","Woodruff Park","Public",4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,47.04684,-122.9206
"25683","Pilchuck Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.91212,-122.0831
"25684","Glacier Middle School","Public",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,47.16582,-122.0207
"25685","Rosa Del Rio","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38.52136,-121.517
"25686","Kimball School Park","Public",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,32.81696,-96.62082
"25687","Pine Island Lakes","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,26.06935,-80.26382
"25688","Long Lake Ranches","Homeowners Community",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,26.0767,-80.28163
"25689","The Woodlands","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.72387,-97.15209
"25690","Rutherford Park","Public",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.82119,-77.26484
"25691","Crim High School","Public",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.74544,-84.33025
"25692","Legends Ranch","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30.13058,-95.39136
"25693","Paul R. Wharton High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.15944,-82.35607
"25694","Family Recreation Complex","Public",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28.04845,-82.37635
"25695","Seminole High School","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27.84946,-82.8173
"25696","Chambers Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.41392,-79.71025
"25697","West Bend East High School","Public",8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43.41082,-88.16658
"25698","Terry Farrell Park","Public",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40.81106,-73.38343
"25699","Alexander Falls","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.54069,-84.41988
"25700","Springside Homeowners Association","Homeowners Community",2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41.68856,-73.92575
"25701","Southwind Apartments","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.44851,-72.78994
"25702","Park Place Apartments","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.02024,-93.46415
"25703","St. Andrews at Perimeter","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.93867,-84.33477
"25704","Sam Barlow High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.48455,-122.356
"25705","Col. John Robinson School","Public",5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.56988,-71.46236
"25706","Woodcroft Swim Club","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.39087,-76.53526
"25707","Park View","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.77146,-71.41515
"25708","Oxxford Hunt","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,35.77498,-78.82174
"25709","Woodland Ridge","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,43.08915,-86.24482
"25710","Lake Shore Park Apartments","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.73169,-73.72848
"25711","Summerlin Entrada Apartments","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,36.1903,-115.2456
"25712","Town Fork Creek Greenway","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.02233,-94.54906
"25713","Stadium High School","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,47.26656,-122.4474
"25714","Bolinas Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37.98678,-122.592
"25715","Cypress Cove","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.25958,-122.518
"25716","General Roca Park","Public",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,32.64906,-117.0903
"25717","De De Gilmore Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.25765,-80.2617
"25718","Kenwood Estates","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25.68415,-80.3215
"25719","Loch Lomond Club","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.27057,-80.1304
"25720","Hopkinton High School","Public",5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,42.2186,-71.51761
"25721","Delvista Towers","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25.96374,-80.13266
"25722","Woods on Lamonte","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29.82524,-95.46047
"25723","Laurel Park","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.59763,-84.40492
"25724","Wheatstone Village - Coppercreek I","Homeowners Community",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,29.90049,-95.66007
"25725","Gulf Harbors","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28.23887,-82.74951
"25726","Springwood Village","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28.6952,-81.38689
"25727","Goyne Park","Public",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37.36267,-77.46341
"25728","Rockford High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.08774,-93.71797
"25729","Kingston Elementary School","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,39.9214,-74.98961
"25730","High Point Regional High School","Public",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.19827,-74.64344
"25731","Adair Park II","Public",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,33.73255,-84.41182
"25732","Walden Woods","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.44114,-80.22504
"25733","Horizon At Rock Creek","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,39.93079,-105.1432
"25734","Renaissance at Monroe-Centex Homes","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.26452,-74.4795
"25735","Country Plantation","Homeowners Community",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,34.0566,-84.53043
"25736","Marengo Community High School","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.24181,-88.5886
"25737","Solon Community Park","Public",12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.37691,-81.43248
"25738","Melrose Towers Condominium","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.46539,-71.06481
"25739","Washington Terrace Center (Senior Center)","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.1797,-111.9841
"25740","Carmel On Providence","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.15438,-80.79554
"25741","Robinette Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.89858,-84.18335
"25742","Western High School","Public",8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,36.17469,-115.2038
"25743","Pioneer Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.10492,-117.8134
"25744","Kentridge High School","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.41734,-122.1719
"25745","Los Barrancos de Aptos","Homeowners Community",2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,36.94262,-121.8645
"25746","Las Palmas Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,32.66901,-117.0823
"25747","William DandyMiddle School","Public",4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,26.15737,-80.17542
"25748","River Pointe","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.60817,-121.5196
"25749","Sunnyvale Town Center Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,32.792,-96.56465
"25750","Northwest Pines","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29.98857,-95.47603
"25751","Swaim Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.22904,-84.36036
"25752","DuVal High School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.98823,-76.83757
"25753","Winston Trails","Homeowners Community",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.58254,-80.14118
"25754","Highland Beach Club","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,26.41078,-80.06632
"25755","The Oaks","Homeowners Community",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,28.0763,-82.41244
"25756","Rock Lake Middle School","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.70459,-81.37016
"25757","Frosty Hollow Tennis Center","Public",10,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,40.13935,-74.88267
"25758","Harriton High School","Public",8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.04253,-75.31457
"25759","Cherashore Playground","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40.03789,-75.13719
"25760","Walter T. Bergen Middle School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.0191,-74.33855
"25761","Community Park","Public",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.97867,-87.97807
"25762","Pheasant Hills Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.4899,-87.52017
"25763","The Sandy Springs Tennis Center","Public",24,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,33.93816,-84.37137
"25764","St Aubin Waterloo Playfield","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.34705,-83.03351
"25765","Newtown Crossing Community Association","Homeowners Community",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.21738,-74.95496
"25766","Memorial Boulevard Tennis Courts","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.66908,-72.93597
"25767","Gloria Glens Park Tennis Courts","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,41.05644,-81.89763
"25768","Parsons Field","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43.38466,-70.53742
"25769","Oyster Cove","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.96496,-76.23717
"25770","Harman Park","Public",5,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,39.43033,-84.20439
"25771","Garinger High School","Public",8,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,35.24289,-80.7823
"25772","Salisbury Park","Public",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,43.29263,-85.51876
"25773","Rona Hills Park","Public",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,39.83028,-83.99606
"25774","English Village Apartments","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43.24813,-73.68247
"25775","Linden Park","Public",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.01766,-82.9759
"25776","Lake Ridge","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40.0039,-83.17323
"25777","Woodgate","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.86516,-117.7839
"25778","Apex Elementary School","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,35.7199,-78.85645
"25779","King Middle School","Public",3,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,33.21486,-117.3081
"25780","Fowler High School","Public",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,36.63127,-119.6701
"25781","Frankford Middle School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.99315,-96.77085
"25782","Lakeview at Parkside","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,32.93696,-96.84714
"25783","Wyche Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.82626,-96.98712
"25784","Firewheel Estates","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,32.96434,-96.62177
"25785","Madison High School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,29.62876,-95.43568
"25786","New Territory","Homeowners Community",8,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,29.59108,-95.66641
"25787","Garland Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29.01657,-95.42426
"25788","Providence","Homeowners Community",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29.67977,-95.64572
"25789","Frank W. Springstead High School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.48124,-82.54157
"25790","Misty Springs","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.01984,-82.72742
"25791","Tennis Break","Public",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,27.95353,-82.45836
"25792","Long Beach Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.1494,-73.13462
"25793","Cromwell Middle School","Public",6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,41.63133,-72.65857
"25794","The Woodlands On Harrods Creek","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,38.3313,-85.6186
"25795","Rogers Park","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.01455,-87.69557
"25796","Gilbert Park","Public",4,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,41.81313,-87.88855
"25797","Wantagh High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.68999,-73.51469
"25798","Dayton Center Country Club II","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.38094,-74.52753
"25799","Cedar Hill Condominium","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.98578,-74.16704
"25800","Pioneer Elementary School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.51536,-104.7418
"25801","Cambridge","Homeowners Community",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.07126,-84.18544
"25802","Sandpebble Walk Condo","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.11195,-87.92914
"25803","Seminole Academy","Public",8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.58134,-82.89921
"25804","Thornbriar","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.8696,-84.22942
"25805","Brandychase Apartments","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,39.06751,-84.28402
"25806","Ripley Playground","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,42.29963,-71.07617
"25807","Lynnhaven Park","Public",12,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,36.86667,-76.03475
"25808","Greenbriar Kingspark","Homeowners Community",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,35.36727,-97.54313
"25809","Archstone Marina del Rey","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.97879,-118.4613
"25810","Arizona State University - Tempe Campus","Public",14,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,33.41606,-111.9322
"25811","Civic Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.90175,-122.0601
"25812","Maple Hills Park","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.46473,-122.067
"25813","Cameron Park Lake","Public",4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38.6868,-120.9977
"25814","The Racquet Club","Homeowners Community",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,25.9182,-80.21326
"25815","Habitat II","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,26.15354,-80.22824
"25816","Mark Twain School","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.09551,-77.12175
"25817","Garden Court Tennis Courts","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.95316,-75.21644
"25818","Southwood Playground","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44.80013,-93.34003
"25819","School Knoll Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.27073,-93.56864
"25820","Irwin Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.36157,-85.96846
"25821","Ranum High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.84419,-105.016
"25822","East Boulder Community Center","Public",5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,39.99286,-105.222
"25823","Marlboro High School","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.32793,-74.24713
"25824","Maple School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.10908,-87.83126
"25825","Spry Middle School","Public",3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43.20865,-77.43394
"25826","Basha High School","Public",8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.22065,-111.7606
"25827","Carrollwood Condominiums","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.06522,-73.84853
"25828","Eastover Elementary School","Public",2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,42.59793,-83.21326
"25829","Crompton Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,42.24915,-71.80328
"25830","Stow-Munroe Falls High School","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.16757,-81.40134
"25831","Dover-Sherborn High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.22087,-71.32398
"25832","Linthicum Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.20153,-76.64871
"25833","Crowne Oaks","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,36.14755,-80.28564
"25834","Lloyd Harbor Park","Public",4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,40.89907,-73.47488
"25835","Enchanted Oaks","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.70187,-78.70132
"25836","Linden Playground","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.75196,-84.20768
"25837","Mount Vernon","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.51225,-97.59979
"25838","Kirkwood Park","Public",10,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38.58304,-90.4165
"25839","Knapp Ranch Park","Public",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.18905,-118.6584
"25840","Foss Field Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.78785,-117.2269
"25841","Portofino","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.02593,-117.5823
"25842","Bremerton High School","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.57433,-122.6402
"25843","Arroyo Viejo Recreation Center","Public",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37.75892,-122.1762
"25844","Santana High School","Public",16,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,32.85558,-116.9682
"25845","Rancho Buena Vista High School","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.16227,-117.2477
"25846","Paul J. Maxwell Park","Public",8,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,25.99892,-80.23218
"25847","East Lakes","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.02092,-80.2749
"25848","Woodland Trails West","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29.88137,-95.51655
"25849","Flagler Pointe","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,27.7099,-82.6656
"25850","John Stockton Elementary School Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,30.26131,-81.70352
"25851","Greater Groves","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,28.37842,-81.69081
"25852","Maggie L. Walker Governor's School","Public",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37.5599,-77.45547
"25853","Garnet Valley High School","Public",4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.86773,-75.5021
"25854","Northern Highlands Regional High School","Public",5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.03681,-74.14482
"25855","Greeley West High School","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.4015,-104.7382
"25856","Reed Custer High School","Public",6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.25551,-88.20713
"25857","Beekman Garden Apartments","Homeowners Community",2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,40.50495,-74.66673
"25858","Centennial Commons","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,34.08094,-84.62312
"25859","Country Club Villa","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37.38193,-121.8288
"25860","Plum Creek","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,35.09406,-80.86195
"25861","Fountain Park East","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,39.91909,-82.87679
"25862","Gables Club","Homeowners Community",4,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,25.70611,-80.25221
"25863","Tarzana Tennis Club Apartments","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.17678,-118.5346
"25864","The Gardens","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.76473,-118.3038
"25865","Trabuco Mesa Park","Homeowners Community",3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.65503,-117.5797
"25866","Dana Bluffs","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.46214,-117.6765
"25867","Summerset Orchards","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37.91086,-121.7213
"25868","Valley West Tennis Club Apartments","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,32.96175,-117.0633
"25869","Little Elm High School","Public",8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.18256,-96.90591
"25870","Bridgestone","Homeowners Community",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,30.06216,-95.48748
"25871","Olney Manor Recreational Park","Public",20,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,39.12526,-77.07103
"25872","Berwyn Heights Community Center","Public",1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,38.99239,-76.91068
"25873","Envoy","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,26.73448,-80.08654
"25874","Brazosport College","Public",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29.05219,-95.41038
"25875","Oyster Creek","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29.04814,-95.45372
"25876","Sandpointe","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,28.45396,-81.49482
"25877","Oak View Park","Public",2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,30.41833,-97.76972
"25878","The Terraces at Alamo Ranch","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29.48968,-98.72656
"25879","Harrison Park","Public",2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,44.9835,-93.29972
"25880","Platt Middle School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,40.00216,-105.2082
"25881","Euless Junior High School","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,32.83955,-97.08659
"25882","Community High School","Public",4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.06199,-96.36292
"25883","Carollton Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.87979,-87.86636
"25884","Wakefield Memorial High School","Public",6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,42.49423,-71.05003
"25885","R.J. Taylor Park","Public",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.57108,-81.54494
"25886","Legacy Oaks","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,39.89957,-74.8708
"25887","Bal Harbour Tower","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,25.8923,-80.12372
"25888","Cedar Valley","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.55336,-73.59742
"25889","Westside Manor Apartments","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.69447,-80.52648
"25890","Weatherstone","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,35.46765,-80.86613
"25891","Morris Plains Community Center","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,40.83261,-74.46564
"25892","Orchard Village Apartments","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,38.5909,-90.49576
"25893","Desert Sands Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.5919,-118.1273
"25894","Belvedere Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,34.03842,-118.159
"25895","Pueblo Condo","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,33.88647,-118.3205
"25896","Kolb Park","Public",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,37.71856,-121.9303
"25897","Golden Gate Park","Public",21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,37.77005,-122.4589
"25898","Beacon Hill Playground","Public",2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,47.5864,-122.3154
"25899","Westwind Townhomes","Homeowners Community",2,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,29.73247,-95.62834
"25900","Adelaide Park","Public",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.32762,-122.3568
"25901","Woodwind Lakes","Homeowners Community",2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,29.88369,-95.52649
"25902","Foothills Of San Marcos","Homeowners Community",1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,33.15758,-117.1403
